cc_01 ,cc_02,cc_03 ,cc_04 ,cc_05 ,cc_06 ,cc_07 ,cc_08 ,cc_09 ,cc_10 ,cc_11 ,cc_12 ,cc_13 ,cc_14 ,cc_15 ,cc_16 ,cc_17 ,cc_18 ,cc_19 ,cc_20 ,cc_21 ,cc_22 ,cc_23 ,cc_24 
0.876019895,0.602798998,0.38303268,0.209908485,0.111337788,0.051900256,0.292676806,0.078538105,0.058236092,0.06636817,0.306172282,0.338002682,0.070712775,0.393830091,0.138926864,0.149462715,0.087380625,0.077476792,0.079654597,0.209422588,0.326760441,0.073268294,0.413030803,0.371421218
0.876684785,0.602958858,0.382996291,0.209783167,0.111148283,0.051825158,0.294881642,0.078732185,0.058142774,0.066477701,0.303251535,0.341080874,0.070724465,0.39408046,0.13844879,0.148232251,0.08772856,0.077300318,0.079506435,0.209606618,0.32747063,0.073321767,0.412782282,0.373268366
0.877436161,0.603094161,0.383092821,0.209944516,0.111142911,0.051992878,0.296781331,0.079234093,0.058218159,0.06688302,0.30043152,0.344149381,0.07112018,0.394304246,0.13821134,0.147188962,0.088259608,0.077575266,0.079462722,0.210123464,0.328317136,0.073591091,0.412605613,0.375493288
0.878063023,0.603113294,0.383001596,0.2097321,0.110923678,0.051805671,0.298051089,0.079416625,0.058052678,0.06693811,0.297308028,0.34695667,0.071116842,0.393812805,0.137665242,0.14591445,0.088601269,0.077399261,0.079250678,0.210469693,0.328747392,0.073444918,0.412130326,0.377512932
0.878528118,0.603023469,0.382860065,0.209502444,0.110715479,0.051582813,0.298824966,0.079620995,0.057988551,0.067087673,0.294182926,0.349787593,0.071143344,0.393201679,0.137057498,0.144694924,0.088950031,0.077192143,0.079093762,0.210851058,0.328999102,0.073370017,0.411512107,0.37948662
0.878952146,0.602925658,0.382776707,0.209473625,0.110706396,0.051582199,0.299292773,0.080068067,0.058200046,0.067553803,0.291265517,0.352775723,0.071459204,0.392760694,0.136623219,0.143691286,0.089509703,0.077274531,0.07916414,0.211446121,0.329264462,0.073654994,0.410887569,0.381641835
0.879657686,0.60304141,0.382762939,0.209527388,0.110960387,0.051849697,0.299654871,0.080671929,0.05852671,0.068086706,0.288542509,0.355754465,0.071911141,0.392162979,0.13647458,0.142791688,0.090425186,0.077643864,0.079506412,0.212306589,0.329556257,0.074153937,0.410287976,0.384195328
0.880169928,0.602981448,0.382407397,0.209315762,0.110818133,0.051852409,0.299584717,0.081121087,0.058530364,0.06853319,0.285592705,0.35872978,0.072191276,0.391276479,0.136132449,0.141754776,0.091037884,0.077733181,0.079565614,0.212852314,0.329598814,0.074400745,0.409545124,0.386689961
0.880743384,0.602879047,0.382050008,0.208996728,0.110500105,0.051662207,0.299088091,0.081493467,0.058422334,0.068914585,0.28255567,0.361695021,0.072427265,0.390104532,0.135609612,0.14063862,0.09153714,0.077680863,0.07946223,0.213321865,0.329459637,0.074491039,0.408705622,0.389213502
0.881641328,0.60287571,0.382031053,0.208787292,0.110364422,0.051516976,0.298278838,0.081943959,0.05848923,0.069340274,0.279657573,0.364661574,0.072796367,0.388707876,0.135072678,0.139587,0.092249177,0.077760957,0.079454839,0.214073211,0.329261512,0.074663088,0.407840222,0.39192763
0.882311642,0.602490127,0.381773919,0.208469585,0.11018531,0.051526301,0.297289759,0.082406297,0.058457967,0.070007138,0.276717961,0.367700458,0.073088095,0.387137473,0.134648591,0.138681084,0.09296874,0.07787285,0.07946495,0.214902401,0.328904241,0.074966781,0.406849355,0.394616425
0.88291198,0.602165341,0.381426066,0.208137304,0.109952092,0.051431283,0.295893878,0.082930081,0.058417678,0.070667505,0.273759365,0.370931178,0.073443688,0.385319442,0.134168163,0.137656108,0.093690217,0.077907696,0.079461426,0.215734124,0.328387827,0.075211048,0.40569818,0.397448808
0.883497119,0.601981997,0.381080389,0.207837194,0.10971234,0.051245444,0.294180989,0.083528973,0.058438428,0.071327373,0.270848453,0.37441051,0.073886752,0.383321822,0.133642465,0.136555731,0.0944518,0.077934936,0.079478763,0.21662578,0.327790648,0.075441957,0.404467851,0.40043816
0.8840307,0.601725817,0.380773515,0.207566425,0.10955403,0.051201154,0.292474151,0.084188819,0.058562446,0.072194085,0.268074155,0.378134221,0.074351355,0.381309003,0.133225366,0.135656893,0.095327713,0.078152917,0.079598129,0.217723876,0.327240914,0.075890042,0.403317928,0.403482288
0.884584844,0.601623535,0.380589485,0.207260117,0.109504722,0.051283024,0.290516257,0.084984608,0.058773845,0.07318569,0.265349329,0.382074147,0.075027861,0.379082382,0.132869437,0.134767264,0.096451439,0.078454539,0.079801537,0.218886241,0.326664567,0.0765284,0.40215683,0.406880826
0.885184884,0.601474941,0.380319744,0.206880108,0.109344773,0.051273499,0.288305014,0.085750259,0.05893432,0.074194513,0.262613624,0.386066616,0.075705275,0.376637459,0.132429689,0.133739978,0.097552501,0.078739092,0.079933353,0.2200744,0.32598877,0.077093966,0.400816381,0.410410076
0.885838568,0.601196826,0.379897207,0.206464782,0.109020926,0.051100783,0.285907418,0.086447671,0.058999665,0.075203285,0.259865314,0.390047461,0.076269023,0.374025017,0.13187632,0.132554948,0.098518156,0.078985907,0.079973876,0.22130014,0.325223416,0.077519134,0.39928335,0.413964808
0.886549532,0.601143539,0.379693747,0.206218168,0.108955115,0.051110901,0.283474177,0.087434091,0.059190109,0.076422565,0.257247537,0.394240499,0.076969005,0.371357024,0.131489888,0.131461948,0.099756338,0.07936357,0.080284737,0.222654328,0.324578792,0.07827948,0.397949159,0.417914629
0.887215912,0.600934446,0.379383355,0.205938876,0.108811758,0.050973404,0.280754596,0.088307343,0.059255768,0.077568598,0.254473209,0.398254961,0.077690773,0.368401021,0.130951658,0.130233467,0.100924477,0.079659753,0.080403596,0.224017233,0.323792219,0.078966752,0.39627859,0.422025532
0.887894869,0.600695014,0.379060894,0.205653787,0.108608805,0.05085282,0.277815491,0.089178436,0.059328824,0.078782789,0.251717865,0.40211311,0.078481577,0.36524874,0.130357236,0.128939584,0.102122985,0.079966962,0.080485597,0.225455627,0.322904766,0.079663061,0.394425869,0.42642644
0.888665795,0.600656867,0.378908902,0.20543544,0.108468033,0.051003929,0.274825335,0.090292476,0.059614353,0.080301344,0.249243692,0.405957073,0.079402693,0.362084419,0.129924282,0.127717197,0.103571616,0.080448724,0.080840468,0.227077365,0.322051495,0.080580875,0.392730176,0.431304872
0.889281273,0.600276291,0.378488511,0.204995453,0.108177088,0.050856978,0.271648794,0.09127079,0.059683841,0.081735834,0.246506885,0.409481525,0.080172338,0.358708382,0.129452586,0.126281515,0.104999557,0.08083614,0.080968291,0.228707001,0.321080714,0.081388131,0.390704989,0.436252266
0.889868915,0.599995017,0.37811175,0.204663187,0.108014449,0.05078464,0.268401504,0.092395976,0.059843834,0.08333613,0.243832484,0.412971824,0.081121303,0.355263114,0.129027456,0.124876276,0.106598005,0.081326172,0.081248105,0.230476439,0.320133865,0.082301609,0.388658047,0.441398084
0.890518963,0.599942505,0.377884567,0.204515278,0.108031936,0.050907291,0.265097529,0.093768112,0.060172889,0.085098065,0.241297096,0.416412234,0.082310244,0.351760924,0.128659576,0.123570725,0.10840255,0.08195097,0.081740618,0.232420117,0.319232106,0.083408922,0.386682123,0.446790189
0.891236365,0.599778116,0.377591342,0.204265609,0.107964367,0.050949678,0.261610031,0.095204189,0.060404986,0.086652726,0.238596827,0.419368953,0.083418943,0.348021984,0.128244221,0.122171514,0.110222608,0.082501873,0.082042031,0.234427348,0.318225175,0.084589891,0.384535134,0.452326924
0.891964138,0.599422693,0.37731877,0.203972071,0.107743204,0.05095936,0.257829607,0.096532047,0.060491435,0.088222533,0.235818848,0.422104925,0.084368438,0.343975455,0.127675533,0.120566979,0.111915499,0.083030723,0.082268432,0.236340255,0.317126989,0.085644357,0.382262468,0.457825214
0.892824233,0.599127352,0.377079159,0.203724384,0.107552625,0.050945185,0.253941536,0.097907484,0.060587507,0.089871898,0.232992917,0.424667716,0.085371241,0.339815795,0.127164185,0.118974037,0.113736875,0.083599702,0.082556836,0.238372803,0.315940976,0.086675718,0.379885644,0.463375509
0.893823087,0.599076867,0.376849741,0.203546792,0.107513681,0.050894987,0.250069886,0.09948656,0.060795482,0.091591366,0.230146721,0.427043587,0.086560205,0.335682392,0.126839519,0.117537148,0.11589662,0.084225103,0.08294747,0.240661055,0.314666301,0.087802574,0.377418548,0.469044119
0.894426167,0.598917305,0.376538396,0.203180254,0.107272111,0.050707642,0.245808288,0.101101927,0.060821135,0.093254678,0.227312505,0.429196626,0.087508917,0.331261277,0.126255885,0.115816988,0.118077882,0.084736064,0.083101451,0.242728382,0.313267589,0.088897012,0.374815822,0.474586695
0.895082414,0.598790944,0.376272649,0.202941388,0.107155465,0.050686229,0.241630077,0.102920026,0.060958713,0.095023692,0.224462941,0.431223571,0.088555112,0.326708168,0.125774845,0.114258908,0.120511763,0.085365348,0.083384216,0.245050073,0.311807245,0.090060338,0.372233748,0.480198532
0.895807683,0.59869945,0.3759965,0.202780485,0.107118942,0.050774403,0.237427875,0.104874082,0.061154097,0.096818835,0.221538082,0.432971239,0.089659728,0.322009534,0.125377595,0.112830348,0.123135246,0.086064376,0.083740391,0.2475871,0.310274869,0.091258354,0.369625062,0.485755205
0.896347344,0.598551154,0.375559717,0.202425435,0.106886007,0.050689697,0.232746616,0.10676717,0.061141834,0.098432519,0.218468726,0.434193254,0.09055724,0.317047507,0.124809667,0.111202404,0.125718519,0.08662767,0.083861463,0.249993443,0.30862236,0.092371777,0.366826355,0.490950465
0.896960497,0.598345459,0.375252306,0.20214355,0.106651224,0.050601475,0.228120252,0.10880997,0.061162822,0.10017594,0.215385139,0.435572863,0.091551006,0.311996877,0.124327004,0.109711923,0.128533497,0.087433375,0.084082976,0.252702653,0.307027966,0.093418024,0.364109784,0.495911688
0.897763789,0.598214507,0.37503463,0.201879069,0.10645353,0.050512705,0.22333917,0.111037105,0.061158419,0.101883583,0.212280303,0.436868012,0.092447482,0.306763798,0.12386167,0.108235285,0.131526157,0.0881387,0.084251679,0.255481005,0.305308223,0.094427645,0.361385882,0.500792623
0.898697436,0.598185897,0.374824226,0.201601937,0.106302284,0.050437149,0.218327343,0.113462493,0.061110843,0.10351681,0.209165081,0.437825412,0.093185723,0.301342905,0.123378105,0.106763855,0.134694934,0.088654801,0.084315211,0.258215845,0.303392112,0.09542045,0.358614624,0.505644858
0.899401188,0.59805274,0.374542475,0.201424509,0.106194325,0.050458565,0.213497519,0.116110697,0.06116727,0.105414256,0.206136763,0.438417435,0.09410271,0.295999378,0.122998998,0.105661809,0.138229668,0.089591324,0.084559076,0.261207819,0.301537842,0.096385598,0.3559663,0.510298073
0.900059819,0.597874403,0.374369383,0.201293111,0.106156394,0.05049073,0.20852676,0.118941285,0.061232209,0.107392192,0.2031257,0.438878,0.094946414,0.290575147,0.122646637,0.104595833,0.141961008,0.090542853,0.08475934,0.264284015,0.299572527,0.09733282,0.353349328,0.51486522
0.90070492,0.5976969,0.374266118,0.201176792,0.106068172,0.050507724,0.203486577,0.121968813,0.06126802,0.109460436,0.200140029,0.439166963,0.095694788,0.285076648,0.122254252,0.103546306,0.145877078,0.091509223,0.084933534,0.267428696,0.297491282,0.098227911,0.350768715,0.51914835
0.901338875,0.597582161,0.374123394,0.201048553,0.105820157,0.05050534,0.198537752,0.125215888,0.061261907,0.111680262,0.19719708,0.439155251,0.096384197,0.279543012,0.121789373,0.10258919,0.150018916,0.092599064,0.085150599,0.27066052,0.29533869,0.099025525,0.348257542,0.522967517
0.902081788,0.597684681,0.373939365,0.200872764,0.105670959,0.050472908,0.193514109,0.128621638,0.061228596,0.113994189,0.194205791,0.438854307,0.096896701,0.273852855,0.121393226,0.101657614,0.154396445,0.093698345,0.085266083,0.273886383,0.293096244,0.099710427,0.34582001,0.526864767
0.902781844,0.597668588,0.373787224,0.200700238,0.105559759,0.050421018,0.188467473,0.132228121,0.06117643,0.116556309,0.191283971,0.438345581,0.097387537,0.268112719,0.120975815,0.100811742,0.158969074,0.094900526,0.085343771,0.277118981,0.290750414,0.100363031,0.343433678,0.530629039
0.903391123,0.597498953,0.373675793,0.200536221,0.105452947,0.050360166,0.183480605,0.13605687,0.061094727,0.119397327,0.188460439,0.437652975,0.097873211,0.262411475,0.12052495,0.100057088,0.163789451,0.096239939,0.085414559,0.280389279,0.288311869,0.10098175,0.341079921,0.53414315
0.903993011,0.597497284,0.373538882,0.200332344,0.105370142,0.050299678,0.178659528,0.140094087,0.06095577,0.122400567,0.185660213,0.436732411,0.098205872,0.256796211,0.120128065,0.099332228,0.16901432,0.097675554,0.085459255,0.28373614,0.285821229,0.101471774,0.338751674,0.537445903
0.904440045,0.597456038,0.373403013,0.200260684,0.105336308,0.05032583,0.173949778,0.144430265,0.060981072,0.125942841,0.183085456,0.435551316,0.098701455,0.251296222,0.119769633,0.098708138,0.174667507,0.099428065,0.085574687,0.287289888,0.283438295,0.102026939,0.336608529,0.540645301
0.904948413,0.597424626,0.373345017,0.200259015,0.105330653,0.050427191,0.169342652,0.148990259,0.061041482,0.129964933,0.180660322,0.434105337,0.099211469,0.245917857,0.11943195,0.098193042,0.18067497,0.101414882,0.085728809,0.290916055,0.281072378,0.102570526,0.334553808,0.543783844
0.90566361,0.597442627,0.373381138,0.200230703,0.105314992,0.050526895,0.164836287,0.153722584,0.060993221,0.134372085,0.178265169,0.432418078,0.099572353,0.240629598,0.119085707,0.097728685,0.18696104,0.103531979,0.085857853,0.294456571,0.2786237,0.103016526,0.332460642,0.546831131
0.906287372,0.597340822,0.373327285,0.20015806,0.105236687,0.050426699,0.160446241,0.158750996,0.060916159,0.139269218,0.175864726,0.430566847,0.099919319,0.235324204,0.118677191,0.097106904,0.193508789,0.105833136,0.085902713,0.297861695,0.276177973,0.103447646,0.330326617,0.5495767
0.906697929,0.59724623,0.373130083,0.200046167,0.105110109,0.050280686,0.15610002,0.164021373,0.060781319,0.144734815,0.173536882,0.428546846,0.100197129,0.230190292,0.118226863,0.09646216,0.200273857,0.108330391,0.085901402,0.301210016,0.27369073,0.103843115,0.328127652,0.552184463
0.907051444,0.597230136,0.372962236,0.199992731,0.10503076,0.050259396,0.151920214,0.169602931,0.060679343,0.150966004,0.171404928,0.426389873,0.100516215,0.225311428,0.1178101,0.095904343,0.207401514,0.111099668,0.085948728,0.304559231,0.271264285,0.10427323,0.325977534,0.55474633
0.907634497,0.597306609,0.373078495,0.200096965,0.105104931,0.0504747,0.148091316,0.175593033,0.060731623,0.158177465,0.1695631,0.424119443,0.10103102,0.220675752,0.117502682,0.095475219,0.21510002,0.114209279,0.086127885,0.307923436,0.26904732,0.104828753,0.32401666,0.557263076
0.908129394,0.597304881,0.373039186,0.199856654,0.10501653,0.05037532,0.144113004,0.181600437,0.060588356,0.166023567,0.167546988,0.42143023,0.101259053,0.215981007,0.117019355,0.094706684,0.223065138,0.117287055,0.086026058,0.311057895,0.266685039,0.105223581,0.321750522,0.559331357
0.90860647,0.59729749,0.372964919,0.199671,0.104929492,0.050242495,0.140295714,0.18777357,0.0604483,0.174765378,0.165597379,0.418652177,0.101508848,0.211435169,0.116528697,0.093881004,0.231324881,0.12059316,0.085993178,0.314094692,0.264326543,0.105602697,0.319369495,0.56122148
0.909123123,0.597325444,0.372981519,0.199744269,0.104933813,0.050254848,0.136787042,0.194237739,0.060426824,0.18451266,0.163853124,0.415915847,0.101947166,0.207164988,0.116118297,0.09314312,0.23992309,0.124209605,0.086172938,0.31708172,0.262089223,0.106086828,0.317021459,0.563124359
0.909630418,0.597305,0.373100609,0.199721396,0.104871675,0.050205249,0.133239761,0.200960368,0.060356718,0.194976881,0.162097931,0.412840813,0.102291957,0.203022555,0.115619183,0.092204422,0.248873651,0.127766699,0.086156897,0.319842637,0.259907663,0.106657989,0.314610928,0.564949155
0.910075605,0.597370148,0.373149335,0.199718937,0.104791857,0.05015029,0.129868239,0.207864866,0.060332619,0.206361383,0.16037868,0.40961048,0.102773711,0.198949575,0.115108378,0.09121377,0.258203059,0.131324977,0.086165711,0.322367251,0.257735163,0.107217401,0.312020898,0.566559374
0.910462081,0.597498715,0.373197109,0.199795574,0.104800314,0.050180033,0.126637474,0.214974672,0.060378931,0.218616128,0.158771783,0.406325847,0.103348196,0.195037022,0.114661403,0.090209246,0.267856359,0.134998158,0.086300634,0.324713737,0.255635709,0.107869335,0.30935365,0.567898154
0.910828888,0.597607613,0.373327881,0.19994849,0.104939461,0.050320692,0.123433135,0.222292185,0.060459729,0.231593281,0.157297134,0.403002977,0.103899121,0.191353649,0.114285626,0.089160591,0.277754873,0.138853237,0.086559653,0.326910496,0.253648549,0.108714499,0.306702018,0.568966627
0.911267996,0.597617865,0.373212248,0.199932396,0.104804382,0.050187692,0.120192401,0.229483858,0.060350284,0.245106772,0.155621827,0.399359018,0.104441099,0.187549874,0.113629192,0.08787562,0.287840992,0.142564669,0.08661598,0.328657568,0.251483977,0.109435141,0.303686798,0.569826722
0.911650062,0.597591937,0.3731305,0.199915215,0.104739517,0.050114047,0.117053047,0.236829624,0.060294066,0.259108484,0.153960675,0.395621598,0.105079673,0.183908954,0.113025725,0.086531542,0.298196673,0.146248817,0.086666428,0.330147684,0.249371707,0.110234827,0.300575435,0.570613921
0.911941111,0.597603679,0.373197883,0.199990153,0.104815245,0.050182454,0.114049569,0.244361773,0.060360998,0.273483723,0.152374059,0.391842008,0.1058456,0.180495664,0.112537965,0.085205071,0.308815777,0.149950683,0.086810805,0.331412345,0.247353226,0.111210853,0.297449589,0.571288526
0.91221869,0.597723722,0.373321027,0.200142771,0.10478244,0.050179236,0.111099578,0.251819402,0.060415648,0.288032293,0.150733009,0.387866944,0.106684878,0.17712222,0.111917377,0.083846942,0.319576591,0.153609633,0.087013498,0.332289249,0.245251358,0.112318352,0.294165164,0.571637034
0.912584245,0.5978266,0.373363405,0.200157091,0.104765519,0.050124578,0.10812439,0.259104878,0.060439322,0.302624196,0.149012998,0.383795977,0.107514642,0.173776478,0.111284919,0.082332045,0.330493003,0.157248482,0.087142915,0.332768381,0.243106291,0.113554776,0.290671736,0.571856916
